MD,TVD,RPMA,WOBA,MFIA,MDIA,MDOA,HKLA,TQA,SPPA,BDTI,ROPA
2931.018,2617.0240776000005,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.043,2617.0487664,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.068,2617.0719312,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.0930000000003,2617.0873235999998,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.1430000000005,2617.1414256,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.1680000000006,2617.1490456,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.1930000000007,2617.1722104,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.2180000000008,2617.1874504,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.243000000001,2617.2145775999998,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.293000000001,2617.2645648,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.343000000001,2617.3005312,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.3680000000013,2617.323696,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.3930000000014,2617.3415268,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.4180000000015,2617.3645392,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.4930000000018,2617.4300712,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.518000000002,2617.4544552,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.568000000002,2617.4879832,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.618000000002,2617.534008,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
2931.6430000000023,2617.5443712,250.570007,11.1353012332847,2049.6000960826,1.28999995717392,1.1399999259271,127.291176829469,16.3899991503707,21021.0006699861,13597.55957,2.1599999472
