MD,TVD,RPMA,WOBA,MFIA,MDIA,MDOA,HKLA,TQA,SPPA,BDTI,ROPA
2471.928,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2472.0780000000004,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2472.528000000002,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2475.1030000000114,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2475.4280000000126,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2478.1530000000225,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2478.328000000023,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2478.9280000000253,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2479.8280000000286,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2480.0030000000293,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2480.15300000003,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2480.3030000000304,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2481.053000000033,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2483.803000000043,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2483.9530000000436,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2485.178000000048,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2485.478000000049,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2485.6280000000497,2748.5275992,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2486.1280000000515,2351.5469352,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2486.4030000000525,2351.6807424,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2486.6030000000533,2351.9477472,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2487.1530000000553,2352.3485592,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2487.303000000056,2352.4820616,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2487.353000000056,2352.615564,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2487.7530000000575,2352.8825688,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2488.3780000000597,2353.4165784,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2488.5280000000603,2353.5500808,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2488.8780000000615,2353.9502832,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2488.978000000062,2353.9502832,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2489.1780000000626,2354.217288,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2489.4530000000636,2354.3504856,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2489.7530000000647,2354.6171856,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2489.803000000065,2354.750688,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2490.2030000000664,2355.017388,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2490.403000000067,2355.2837832,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2490.5030000000675,2355.2837832,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2490.5530000000676,2355.4172856,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2490.953000000069,2355.6836808,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2491.0280000000694,2355.8168784,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2491.17800000007,2355.950076,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2491.428000000071,2356.0832736,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2491.6280000000716,2356.3499736,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2491.778000000072,2356.4831712,60.0,6.41878562787,3411.841045956,1.24999998079515,1.24999998079515,161.83858246941,38.0550981737658,20126.8169628378,0.01,13.836396
2493.103000000077,2357.6408016,60.0,0.01315417873,2983.13178072,1.3400000474738,1.26999996898453,141.67141210684,20.0349218224931,20303.9777514858,0.01,9.4012512
2493.128000000077,2357.6712816,60.0,0.01315417873,2983.13178072,1.3400000474738,1.26999996898453,141.67141210684,20.0349218224931,20303.9777514858,0.01,9.4012512
2493.178000000077,2357.7029808,60.0,0.01315417873,2983.13178072,1.3400000474738,1.26999996898453,141.67141210684,20.0349218224931,20303.9777514858,0.01,9.4012512
2493.2280000000774,2357.7450432,60.0,0.01315417873,2983.13178072,1.3400000474738,1.26999996898453,141.67141210684,20.0349218224931,20303.9777514858,0.01,9.4012512
2493.2530000000775,2357.7639408,60.0,0.01315417873,2983.13178072,1.3400000474738,1.26999996898453,141.67141210684,20.0349218224931,20303.9777514858,0.01,9.4012512
2493.353000000078,2357.8651344,60.0,0.28984552443,2983.13178072,1.3400000474738,1.26999996898453,141.67413366106,19.8478189456234,20232.8031719484,0.01,8.766048
2493.403000000078,2357.9020152,59.2,0.0181436948,2983.13178072,1.24999998079515,1.24999998079515,141.8973011071,20.0661056353047,20248.5921661498,0.16,8.415528
2496.7780000000903,2360.8457736,60.0,0.14152081944,2983.13178072,1.3500000415685,1.26999996898453,142.15993108933,18.1435557845708,20246.8615820692,0.01,4.8170592
2496.8280000000905,2360.878692,60.0,0.14152081944,2983.13178072,1.3500000415685,1.26999996898453,142.15993108933,18.1435557845708,20246.8615820692,0.01,4.8170592
2496.8530000000906,2360.91222,60.0,0.14152081944,2983.13178072,1.3500000415685,1.26999996898453,142.15993108933,18.1435557845708,20246.8615820692,0.01,4.8170592
2496.9030000000907,2360.9591592,59.48,0.6441011654,2983.13178072,1.24999998079515,1.24999998079515,140.8676464272,17.9917041743577,19994.037726886,1.08,0.88392
2496.928000000091,2360.9850672,60.0,0.64364757303,2983.13178072,1.3500000415685,1.26999996898453,140.86583205772,17.9876367205127,19994.037726886,0.01,0.8842248
2497.028000000091,2361.0719352,60.0,0.64364757303,2983.13178072,1.23999998670045,1.26999996898453,140.86583205772,17.9876367205127,19994.037726886,0.01,0.8842248
2497.0530000000913,2361.0762024,60.0,0.64364757303,2983.13178072,1.23999998670045,1.26999996898453,140.86583205772,17.9876367205127,19994.037726886,0.01,0.8842248
2497.1030000000915,2361.1191792,60.0,0.37965681369,2983.13178072,1.23999998670045,1.26999996898453,141.58795111076,18.1354208768808,18954.7633810576,0.01,0.8446008
2497.203000000092,2361.22464,60.0,0.14741752025,2983.13178072,1.23999998670045,1.26999996898453,141.76303776558,17.751724397503,18793.9638514663,0.01,3.3780984
2497.3530000000924,2361.3447312,60.0,0.14741752025,2983.13178072,1.23999998670045,1.26999996898453,141.76303776558,17.751724397503,18793.9638514663,0.01,3.3780984
2504.103000000117,2367.22158,60.0,1.70051779513,2983.13178072,1.25999997488984,1.26999996898453,144.65650349381,20.0905103583747,16461.4191958864,0.01,1.0213848
2504.178000000117,2367.2738532000003,60.0,1.70051779513,2983.13178072,1.25999997488984,1.26999996898453,144.65650349381,20.0905103583747,16461.4191958864,0.01,1.0213848
2504.2030000001173,2367.3050952,60.0,1.70051779513,2983.13178072,1.25999997488984,1.26999996898453,144.65650349381,20.0905103583747,16461.4191958864,0.01,1.0213848
2504.2280000001174,2367.3172872,60.0,1.70051779513,2983.13178072,1.25999997488984,1.26999996898453,144.65650349381,20.0905103583747,16461.4191958864,0.01,1.0213848
2504.3030000001177,2367.377028,60.0,1.50048355996,2983.13178072,1.25999997488984,1.26999996898453,144.82478626308,19.5129319123855,16457.999396269,0.01,9.7770696
2504.378000000118,2367.4513992,59.73,1.1566605435,2983.13178072,1.24999998079515,1.24999998079515,145.2221331792,19.1305912509561,16491.5699695294,2.8,9.915144
2504.4780000001183,2367.5352192,60.0,1.15575335876,2983.13178072,1.25999997488984,1.26999996898453,145.2221331792,19.1265237971111,16491.6044433159,0.01,9.9142296
2504.703000000119,2367.730596,60.0,1.26325475045,2983.13178072,1.25999997488984,1.26999996898453,145.25751338406,19.4383619252273,16507.9174390715,0.01,10.0117656
2504.728000000119,2367.7662576,60.0,1.26325475045,2983.13178072,1.25999997488984,1.26999996898453,145.25751338406,19.4383619252273,16507.9174390715,0.01,10.0117656
2504.7780000001194,2367.802224,60.0,1.26325475045,2983.13178072,1.25999997488984,1.26999996898453,145.25751338406,19.4383619252273,16507.9174390715,0.01,10.0117656
2504.8280000001196,2367.847944,59.25,1.6193247609,2983.13178072,1.24999998079515,1.24999998079515,144.877402978,19.4559875585556,16462.1983034605,2.84,9.994392
2504.90300000012,2367.8994552,60.0,1.61841757616,2983.13178072,1.25999997488984,1.26999996898453,144.87785657037,19.4546317406073,16462.1776191886,0.01,9.992868
2505.0530000001204,2368.0448448,60.0,1.58575892552,2983.13178072,1.24999998079515,1.26999996898453,144.79484916666,20.0403450942864,16471.4165939615,0.01,9.9672648
2505.1280000001207,2368.0945272,60.0,1.58575892552,2983.13178072,1.24999998079515,1.26999996898453,144.79484916666,20.0403450942864,16471.4165939615,0.01,9.9672648
2505.1530000001208,2368.1186064,60.0,1.54947153592,2983.13178072,1.24999998079515,1.26999996898453,144.89418589569,20.0769521788914,16470.29964328,0.01,9.9886008
2505.178000000121,2368.1554872,60.0,1.54947153592,2983.13178072,1.24999998079515,1.26999996898453,144.89418589569,20.0769521788914,16470.29964328,0.01,9.9886008
2505.253000000121,2368.2039504,60.0,1.54947153592,2983.13178072,1.24999998079515,1.26999996898453,144.89418589569,20.0769521788914,16470.29964328,0.01,9.9886008
2505.3030000001213,2368.2643008,60.0,1.50501948366,2983.13178072,1.24999998079515,1.26999996898453,144.86243442979,19.7651140507752,16449.6360556724,0.01,10.0090224
2505.4280000001218,2368.3722,60.0,1.50501948366,2983.13178072,1.24999998079515,1.26999996898453,144.86243442979,19.7651140507752,16449.6360556724,0.01,10.0090224
2505.478000000122,2368.396584,60.0,1.53359580297,2983.13178072,1.24999998079515,1.26999996898453,144.68644059023,19.0207699971412,16515.6533567544,0.01,9.9352608
2505.503000000122,2368.4200536,60.0,1.53359580297,2983.13178072,1.24999998079515,1.26999996898453,144.68644059023,19.0207699971412,16515.6533567544,0.01,9.9352608
2505.553000000122,2368.468212,60.0,1.53359580297,2983.13178072,1.24999998079515,1.26999996898453,144.68644059023,19.0207699971412,16515.6533567544,0.01,9.9352608
2505.6030000001224,2368.5087504,59.5,1.5104625921,2983.13178072,1.24999998079515,1.24999998079515,144.877402978,19.645802071322,16489.5015423415,2.92,9.878568
2505.6280000001225,2368.5288672,60.0,1.50819463025,2983.13178072,1.24999998079515,1.26999996898453,144.87604220089,19.6403787995287,16489.4877528269,0.01,9.878568
2505.6780000001227,2368.5770256,60.0,1.50819463025,2983.13178072,1.24999998079515,1.26999996898453,144.87604220089,19.6403787995287,16489.4877528269,0.01,9.878568
2505.728000000123,2368.6136016,60.0,1.50819463025,2983.13178072,1.24999998079515,1.26999996898453,144.87604220089,19.6403787995287,16489.4877528269,0.01,9.878568
2505.753000000123,2368.6440816000004,60.0,1.5549146443600002,2983.13178072,1.24999998079515,1.26999996898453,144.83612607233,19.3814175713974,16503.65647906435,0.01,9.913010400000001
2505.8780000001234,2368.7474088,60.0,1.60163465847,2983.13178072,1.24999998079515,1.26999996898453,144.79620994377,19.1224563432661,16517.8252053018,0.01,9.9474528
2505.9530000001237,2368.8196464,60.0,1.70641449594,2983.13178072,1.24999998079515,1.26999996898453,144.75992255417,19.4058222944673,16503.9322693561,0.01,9.992868
2505.9780000001238,2368.8440304,60.0,1.70641449594,2983.13178072,1.24999998079515,1.26999996898453,144.75992255417,19.4058222944673,16503.9322693561,0.01,9.992868
2506.2030000001246,2369.0382896,59.76,1.66241603605,2983.13178072,1.24999998079515,1.2633333062547367,144.65166517519665,19.669302915759733,16483.771999030832,0.9999999999999999,9.845548
2506.328000000125,2369.1515736,60.0,1.64336515651,2983.13178072,1.24999998079515,1.26999996898453,144.62520562028,19.7651140507752,16494.4381885634,0.01,9.7981008
2506.353000000125,2369.16722,59.76666666666667,1.6513786217133335,2983.13178072,1.24999998079515,1.2633333062547367,144.65196757010997,19.750200053343534,16479.970689509897,1.0066666666666666,9.7338896
2506.4030000001253,2369.2033896000003,60.0,1.65515855813,2983.13178072,1.24999998079515,1.26999996898453,144.66648252595,19.7447767815502,16472.7265978472,0.01,9.701784
2506.4280000001254,2369.2213728,60.0,1.65515855813,2983.13178072,1.24999998079515,1.26999996898453,144.66648252595,19.7447767815502,16472.7265978472,0.01,9.701784
2506.5030000001257,2369.2948296,60.0,1.8204929769949998,2983.13178072,1.24999998079515,1.26999996898453,144.629061155425,19.77324895846515,16478.128640186398,0.01,9.614458800000001
2506.553000000126,2369.3373492,60.0,1.98582739586,2983.13178072,1.24999998079515,1.26999996898453,144.5916397849,19.8017211353801,16483.5306825256,0.01,9.5271336
2506.578000000126,2369.3524368,60.0,1.98582739586,2983.13178072,1.24999998079515,1.26999996898453,144.5916397849,19.8017211353801,16483.5306825256,0.01,9.5271336
2506.603000000126,2369.3725536,60.0,1.98582739586,2983.13178072,1.24999998079515,1.26999996898453,144.5916397849,19.8017211353801,16483.5306825256,0.01,9.5271336
2506.628000000126,2369.4124824,60.0,1.98582739586,2983.13178072,1.24999998079515,1.26999996898453,144.5916397849,19.8017211353801,16483.5306825256,0.01,9.5271336
2506.653000000126,2369.4332088,59.59,1.7327228534,2983.13178072,1.24999998079515,1.24999998079515,144.5326727768,20.4457346608375,16490.8804938001,3.03,8.894064
2506.7280000001265,2369.4853296,60.0,1.73226926103,2983.13178072,1.24999998079515,1.26999996898453,144.53448714628,20.4457346608375,16490.8873885574,0.01,8.89254
